Method,URL,URLLength,QueryParams,NumQueryParams,Body,BodyLength,SpecialCharsInURL,SpecialCharsInQueryParams,HasSuspiciousKeywords,HeaderCount,HasRefererHeader,RequestSize,UserAgent,UserAgentUnique,IPAddress,SensitiveURL,UsesHTTPS,HasLoggingHeaders,OutdatedUserAgent,MissingAuthHeader,IsLocalRequest
POST,http://localhost:8080/tienda1/publico/entrar.jsp,48,{},0,POST http://localhost:8080/tienda1/publico/entrar.jsp H,55,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/entrar.jsp,48,{},0,POST http://lo,14,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/entrar.jsp,48,{},0,POST http://localhost:8080/tienda1,34,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/pagar.jsp,47,{},0,"POST http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Li",116,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/pagar.jsp,47,{},0,POST http://localhost:8080/tienda,33,0,0,0,12,0,567,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/pagar.jsp,47,{},0,POST http://localhost:8080/tienda1/publico/pa,45,0,0,0,12,0,567,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/pagar.jsp,47,{},0,POST http://localhost:8080/tienda1/publico/,43,0,0,0,12,0,567,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/registro.jsp,50,{},0,"POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5
Accept-Encoding: x-gzip, x-deflate, gzip, deflate
Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5
Accept-Language: en
Host: localhost:8080
Cookie: JSESSIONID=AB8E6E157C2E08AB04DE69DD54E33B4C
Content-Type: application/x-www-form-urlencoded
Connection: close
Content-Length: 835",835,0,0,0,12,0,571,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/registro.jsp,50,{},0,"POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,im",280,0,0,0,12,0,571,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/vaciar.jsp,48,{},0,POST http://localh,18,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9",259,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,tex",263,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,te",262,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/anadir.jsp,48,{},0,"POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) K",123,0,0,0,12,0,569,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/anadir.jsp,48,{},0,"POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
User-",68,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/anadir.jsp,48,{},0,"POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
User-Agent",73,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/anadir.jsp,48,{},0,"POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
User-Age",71,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/autenticar.jsp,52,{},0,"POST http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1
User-Agent: ",79,0,0,0,12,0,572,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/autenticar.jsp,52,{},0,"POST http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) ",126,0,0,0,12,0,573,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/autenticar.jsp,52,{},0,"POST http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1
",67,0,0,0,12,0,572,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/autenticar.jsp,52,{},0,POST http://localhost:8080/tienda1/publico/autenticar.jsp H,59,0,0,0,12,0,572,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/caracteristicas.jsp,57,{},0,POST http,9,0,0,0,12,0,576,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/caracteristicas.jsp,57,{},0,"POST http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1
Use",75,0,0,0,12,0,577,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/caracteristicas.jsp,57,{},0,POST ,5,0,0,0,12,0,576,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/entrar.jsp,48,{},0,POST http://localhost:8080/tienda1,34,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/pagar.jsp,47,{},0,POST http://localhost:8080/tienda1/public,41,0,0,0,12,0,567,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/pagar.jsp,47,{},0,POST http://localhost:8080/tienda1/publ,39,0,0,0,12,0,567,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/registro.jsp,50,{},0,"POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,im",280,0,0,0,12,0,571,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/registro.jsp,50,{},0,"POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,i",279,0,0,0,12,0,571,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/registro.jsp,50,{},0,"POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q",273,0,0,0,12,0,571,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/vaciar.jsp,48,{},0,POST http://localh,18,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+x",241,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+x",241,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xm",242,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/anadir.jsp,48,{},0,"POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
User-Ag",70,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/anadir.jsp,48,{},0,"POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
User-",68,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/autenticar.jsp,52,{},0,POST http://localhost:8080/tienda1/publico/autenticar.js,56,0,0,0,12,0,572,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/autenticar.jsp,52,{},0,"POST http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1
U",68,0,0,0,12,0,572,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/autenticar.jsp,52,{},0,POST http://localhost:8080/tienda1/publico/autenticar.jsp ,58,0,0,0,12,0,572,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/caracteristicas.jsp,57,{},0,"POST http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1
User-Agent: Mozi",88,0,0,0,12,0,577,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/caracteristicas.jsp,57,{},0,POST ,5,0,0,0,12,0,576,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/entrar.jsp,48,{},0,POST http://localhost:8080/tienda1,34,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/pagar.jsp,47,{},0,"POST http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,appli",209,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/pagar.jsp,47,{},0,POST http://localhost:8080/tienda1/public,41,0,0,0,12,0,567,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/pagar.jsp,47,{},0,POST http://localhost:8080/tienda1/publico/p,44,0,0,0,12,0,567,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/registro.jsp,50,{},0,"POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,tex",248,0,0,0,12,0,571,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/registro.jsp,50,{},0,"POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/",250,0,0,0,12,0,571,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/vaciar.jsp,48,{},0,"POST http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1
User",67,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/vaciar.jsp,48,{},0,POST http://localh,18,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5
Accept-Encoding: x-gzip, x-deflate, gzip, deflate
Accept-Charset: utf-8, utf-8;q=0.5, *;q=0.5
Accept-Language: en
Host: localhost:8080
Cooki",437,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text",264,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/pla",268,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/pla",268,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/anadir.jsp,48,{},0,"POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
User-Agent",73,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/anadir.jsp,48,{},0,"POST http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
User-Agent",73,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/autenticar.jsp,52,{},0,POST http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/,63,0,0,0,12,0,572,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/autenticar.jsp,52,{},0,POST http://localhost:8080/tienda1/publico/autenticar.jsp HT,60,0,0,0,12,0,572,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/caracteristicas.jsp,57,{},0,POST http://localho,19,0,0,0,12,0,577,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/entrar.jsp,48,{},0,POST http://lo,14,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/entrar.jsp,48,{},0,POST http://localhost:8080/tienda1,34,0,0,0,12,0,568,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/pagar.jsp,47,{},0,POST http://localhost:8080/tienda1,34,0,0,0,12,0,567,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/pagar.jsp,47,{},0,POST http://localhost:8080/tienda1/publi,40,0,0,0,12,0,567,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/pagar.jsp,47,{},0,POST http://localhost:8080/tienda1/pub,38,0,0,0,12,0,567,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/registro.jsp,50,{},0,"POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5
Accept-Encoding: x-gzip, ",323,0,0,0,12,0,571,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/registro.jsp,50,{},0,"POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plai",270,0,0,0,12,0,571,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/registro.jsp,50,{},0,"POST http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.",259,0,0,0,12,0,571,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/publico/vaciar.jsp,48,{},0,POST htt,8,0,0,0,12,0,567,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/pl",267,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/ht",251,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,te",262,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
POST,http://localhost:8080/tienda1/miembros/editar.jsp,49,{},0,"POST http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
User-Agent: Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko)
Pragma: no-cache
Cache-control: no-cache
Accept: text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,tex",263,0,0,0,12,0,570,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),0,localhost,0,0,0,0,1,1
